x coord,y coord,cond
-3.556621,11.487106,0
45.729248,-51.986473,0
-29.761307,-29.2627,0
-26.53581,-27.427126,0
21.444613,48.27656,0
34.125046,-48.007137,0
38.986324,-52.084,0
-27.428709,-32.154835,0
38.91808,-45.977943,0
-24.11813,-31.792189,0
-33.436943,-28.281998,0
42.05502,-49.432083,0
49.25198,-46.50506,0
-30.374472,-28.559462,0
5.7075434,-39.121296,2
17.862772,42.160297,0
39.698486,-62.821674,0
25.0663,38.413464,0
-11.87467,5.081515,0
21.526033,38.72431,0
17.257318,40.196907,0
45.886208,-52.9902,0
13.035784,-21.634344,1
47.99419,-45.555237,0
18.630886,-24.047974,1
41.22751,-46.415066,0
-28.190962,-29.323454,0
-31.371399,-29.307901,0
-13.026202,7.913431,0
22.222279,37.60693,0
44.823215,-49.469856,0
46.530106,-43.951176,0
12.282476,-26.24665,1
4.458735,-33.299603,2
14.479415,41.32592,0
18.35865,-0.48451388,0
-2.403352,8.428563,0
-1.5135115,-0.5846353,0
-28.593632,-25.077848,0
-29.116537,-33.91617,0
23.506762,40.049164,0
13.834726,-11.052784,0
19.35407,37.246384,0
-35.968155,-31.93445,0
23.15946,40.50472,0
-8.316458,-2.7360542,0
23.147535,37.604725,0
46.498592,-53.887268,0
21.123817,40.27391,0
14.811693,34.28729,0
20.671412,38.30956,0
-30.123749,-34.336594,0
35.00585,-46.99581,0
44.48427,-51.460983,0
25.952593,-46.063545,1
12.970019,1.0366246,0
6.931532,8.35691,0
44.474476,-56.981922,0
35.238205,-54.0368,0
7.243481,1.4303133,0
42.75687,-53.871616,0
-27.79966,-31.169529,0
11.6843605,2.3692908,0
-33.801384,-30.958311,0
13.849946,42.099133,0
16.004343,48.85602,0
-29.910362,-29.241978,0
12.529957,-14.280139,0
43.92719,-51.63397,0
37.126026,-51.320515,0
38.71406,-53.092712,0
-30.013884,-35.80376,0
24.568813,35.40184,0
50.56386,-41.03672,0
-15.8102045,31.525644,0
32.804565,-54.613014,0
36.885414,-49.8067,0
-8.342995,-17.415754,0
21.28748,39.130447,0
-8.576714,-9.058475,0
15.024329,40.978928,0
36.8453,-51.61134,0
27.440954,43.628666,0
-28.032179,-25.435825,0
-29.996885,-31.667446,0
-28.270308,-31.71738,0
40.12663,-52.8831,0
21.000837,34.538986,0
-29.226805,-29.78451,0
32.81157,-53.14553,0
26.221363,36.596256,0
11.649939,39.17654,0
36.02866,-56.30279,0
36.209682,-53.362957,0
13.352789,-5.4699574,0
-30.687777,-28.526787,0
-28.262777,-29.032246,0
-28.031067,-24.255434,0
20.577978,33.21192,0
-31.906065,-29.39335,0
-22.257357,3.5445416,0
13.933307,47.020664,0
44.129868,-49.60289,0
14.697199,-50.25784,2
-4.0866156,-6.21661,0
18.25579,35.909645,0
44.27569,-54.58223,0
-29.096725,-30.296778,0
-1.1173664,-5.492037,0
2.827575,-36.447475,2
35.425938,-51.797413,0
-30.103092,-30.207806,0
-30.597746,-26.765617,0
21.342653,48.47801,0
45.659435,-49.102367,0
50.106804,-43.544582,0
-31.251421,-34.17253,0
-32.371494,-31.574041,0
-27.48977,-33.398376,0
37.247177,-44.822037,0
8.082494,4.3478985,0
15.675913,37.74468,0
7.083397,-2.1869426,0
19.819029,39.45357,0
-6.0660973,2.49665,0
-15.0652075,5.3326273,0
4.391596,-27.835316,2
42.15034,-53.523804,0
-2.0070791,1.5872066,0
16.749079,38.185986,0
43.675323,-53.184345,0
-2.5109646,2.6033807,0
-31.470938,-30.248642,0
-18.622435,11.220695,0
35.39608,-65.54927,0
-3.3744717,13.448638,0
40.363804,-54.106785,0
-4.3566604,2.4113543,0
-1.2897743,11.431785,0
-9.424257,-5.5972643,0
-30.930693,10.78493,0
28.095192,42.058937,0
26.0286,46.264194,0
-30.793165,-33.04603,0
-4.3833175,-7.423763,0
-28.531645,-31.568857,0
-14.617701,16.779476,0
35.05753,-48.492336,0
37.14885,-65.60933,0
17.958118,36.659973,0
22.805132,37.03519,0
8.040342,-0.51423657,0
15.750928,45.047485,0
-27.501356,-24.159946,0
-2.739009,-4.2727957,0
45.26111,-55.82912,0
29.29876,34.653767,0
22.351698,40.40527,0
-3.158574,-2.4826872,0
30.39883,-50.05495,0
49.53892,-50.990204,0
44.264072,-49.371513,0
-1.4946365,8.844991,0
43.042553,-56.58584,0
-1.5758371,-0.39377332,0
-26.826767,-33.857754,0
19.461653,21.735744,2
31.666798,-57.683113,0
-27.952152,-30.248941,0
25.161661,36.460777,0
-32.334755,-35.15668,0
-29.804632,-32.649837,0
23.090998,43.754925,0
35.07762,-45.399902,0
40.283413,-45.030636,0
36.999252,-38.41691,0
-28.288065,-24.207531,0
12.611352,42.225834,0
-2.6681025,10.133167,0
-14.142405,1.074,0
23.515545,38.90199,0
19.93708,-43.849957,2
-31.545803,-29.490456,0
48.017822,-43.100426,0
-10.6816635,2.765468,0
-4.427536,-4.8226256,0
-28.795616,-27.75228,0
37.149952,-56.121105,0
37.41556,-52.23041,0
-6.786704,-10.684559,0
33.99541,-52.871937,0
43.00718,-49.755524,0
18.858671,34.742905,0
28.775692,39.87237,0
35.598846,-52.884026,0
41.46527,-46.831913,0
-5.1915784,8.223569,0
40.79626,-50.81109,0
-29.615597,-32.9196,0
-9.303353,0.17567788,0
-30.21843,-35.934696,0
1.5005308,-1.3889865,0
18.074175,47.747627,0
17.148357,35.78962,0
-33.045414,-33.49214,0
12.143509,1.8573346,0
25.019627,46.04657,0
-6.066749,10.37741,0
36.285324,-51.9029,0
-29.41806,-25.886833,0
17.921164,44.901424,0
38.412533,-38.54902,0
20.21513,41.45606,0
-31.69012,-22.60777,0
16.994413,38.74053,0
-32.011444,-26.672117,0
41.48562,-45.339333,0
-1.3327874,3.9388437,0
49.124107,-43.18467,0
-2.1435633,3.044745,0
-26.661648,-28.155,0
47.73502,-54.61121,0
23.18527,40.282562,0
17.064564,-10.417107,0
41.65495,-48.879036,0
-30.77676,-25.87142,0
13.150455,-1.5465351,0
-11.620028,-1.9970665,0
32.46929,-52.08255,0
10.124826,-22.959475,2
25.51767,35.131023,0
45.848877,-50.188114,0
40.303967,-51.260185,0
16.26543,41.5605,0
38.595318,-48.512806,0
45.58799,-52.257168,0
25.872463,32.622536,0
-15.204917,6.157789,0
-10.732354,-10.260602,0
29.57631,-45.861954,0
14.020469,35.189983,0
39.747826,-38.531548,0
21.55219,43.550816,0
50.432487,-53.84854,0
15.065526,40.131405,0
20.136332,39.68985,0
23.071709,44.18537,0
17.014252,-2.516573,0
42.307648,-53.33708,0
39.92123,-55.2283,0
7.031949,-10.391054,0
-28.06844,-30.170107,0
-27.842989,-27.82049,0
4.7951083,16.536049,0
-29.431559,-31.519201,0
29.217237,-54.181232,0
-31.914036,-24.142159,0
1.373845,-11.417841,0
21.528576,35.053608,0
0.9485591,6.212344,0
3.8176773,6.9287424,0
-19.629118,1.0437598,0
-27.796986,-23.920326,0
4.737224,11.945258,0
2.6473486,-7.8367877,0
13.208407,14.823819,0
-2.6473014,-8.016349,0
38.083603,-46.707554,0
-32.84817,-30.320469,0
19.766945,34.494415,0
-31.069878,-26.588747,0
-29.649654,-34.095806,0
44.700165,-58.9234,0
35.58989,-50.06333,0
-6.5027194,-28.115572,2
51.233776,-62.729496,0
25.545586,-50.940086,1
-31.320385,-25.798674,0
50.389107,-49.145947,0
-1.2312055,1.7958082,0
-0.5300363,12.850871,0
46.706738,-45.89771,0
23.941044,37.37884,0
26.214382,-59.075603,1
-27.897484,-25.247324,0
25.365414,44.46432,0
0.68021053,-6.364784,0
-31.055723,-27.723589,0
19.164263,43.740948,0
48.28749,-58.237774,0
20.580921,36.959515,0
35.889286,-51.45028,0
20.52074,36.298164,0
42.729782,-48.10659,0
-30.340672,-24.659906,0
33.282936,-51.535572,0
13.127999,-51.723976,2
-0.14308187,-38.96336,2
-32.487934,-30.789818,0
4.065916,9.93255,0
16.108265,35.32859,0
-3.1033344,0.22987841,0
24.153793,36.205997,0
-32.41319,-27.279137,0
46.202785,-58.991413,0
-29.17866,-34.932846,0
-33.632797,-31.01076,0
22.634993,40.162712,0
13.588624,35.269955,0
40.172855,-52.201077,0
25.760162,35.251278,0
-27.024206,-31.03333,0
39.831703,-44.189266,0
42.49168,-55.599003,0
41.52999,-42.11257,0
39.85064,-53.83118,0
2.5197585,-36.820087,2
-2.236421,-22.95314,2
-31.917425,-32.055286,0
41.238853,-51.678223,0
-27.32695,-33.21863,0
-27.594112,-30.05415,0
28.475346,36.854557,0
-29.05371,-33.7472,0
41.280354,-44.026764,0
13.825188,34.662792,0
-23.997774,-32.99083,0
18.049511,33.95812,0
43.964657,-60.73216,0
34.7868,-63.30152,0
26.341255,32.18529,0
39.074825,-52.33458,0
-3.1441588,-6.757678,0
42.344276,-42.458035,0
21.66862,42.89458,0
-34.08406,-30.062832,0
18.073269,45.527344,0
19.973063,-9.875774,0
16.214546,42.840794,0
-15.0764885,12.561986,0
-27.19335,-27.132982,0
45.791626,-45.409832,0
11.550573,43.476772,0
-0.6642207,-16.1312,0
16.251568,46.48035,0
22.830664,35.11043,0
16.251358,45.121445,0
-5.7903347,6.329857,0
3.8987937,-7.9441304,0
19.32965,45.127254,0
-34.77305,-29.186554,0
1.0156187,-22.949974,2
31.24805,-48.44253,0
-33.135338,-30.163797,0
-3.6940565,6.2190433,0
-8.253044,-19.998798,0
-32.370716,-34.34126,0
19.523867,21.661179,2
-9.111922,1.9261576,0
19.736835,39.999374,0
42.17212,-44.326717,0
24.057169,36.29039,0
37.956085,-44.99786,0
42.409737,-61.12213,0
23.427698,39.81225,0
-29.40205,-29.519665,0
-0.98884964,-33.64823,2
20.947329,39.228745,0
-31.70904,-27.593994,0
41.5222,-48.206535,0
-29.835112,-29.49262,0
23.080954,39.45493,0
50.971268,-47.886448,0
-28.234114,-31.658125,0
29.705376,-41.702164,0
20.215263,39.56222,0
-30.798653,-28.585485,0
40.469723,-50.114376,0
21.115177,43.281116,0
-29.172436,-28.592396,0
-29.724604,-29.342113,0
17.611206,33.437042,0
-34.46262,-29.857058,0
-30.966272,-30.290895,0
4.489061,22.509615,0
49.77443,-54.894367,0
8.654215,8.403607,0
1.2415733,5.981256,0
-35.113815,-34.320385,0
-30.998041,-30.634378,0
-2.9629014,-13.499829,0
49.80741,-49.053844,0
-27.163715,-28.376093,0
32.563812,-42.936356,0
-27.653706,-34.207623,0
-19.385132,16.309652,0
15.419178,38.928917,0
46.183437,-48.891705,0
22.762188,42.032402,0
32.131203,-46.77858,0
-31.144829,-28.423178,0
47.454735,-54.88133,0
37.901478,-40.013584,0
-0.8695192,-9.886235,0
4.2602344,0.2365255,0
33.462967,-55.57354,0
16.272152,40.667103,0
-36.39707,-35.84554,0
-32.353535,-27.516338,0
-28.350567,-31.219007,0
50.03024,-47.69234,0
41.05653,-54.248276,0
25.060528,32.427578,0
6.503891,1.24354,0
10.703616,-3.891432,0
-7.433615,9.293818,0
-25.915335,-30.612316,0
17.266407,37.770054,0
24.59948,52.893032,0
-1.4964374,9.100541,0
-30.149395,-30.571476,0
14.992476,3.0640945,0
47.83272,-59.92711,0
-24.12127,-29.106209,0
-28.16082,-31.9573,0
-29.281336,-29.80258,0
42.428,-46.165546,0
28.30316,36.40305,0
18.005522,37.581924,0
42.544,-51.61797,0
-33.39751,-29.423075,0
49.370857,-40.703075,0
15.676371,44.92079,0
48.54142,-54.13604,0
-1.9921837,-15.745224,0
24.25785,39.588634,0
-1.5596256,-33.233086,2
37.023724,-49.25235,0
-34.739765,-29.868423,0
-12.292222,6.785933,0
-32.96171,-32.672527,0
27.321123,35.13847,0
-33.08865,-26.828993,0
-2.3024452,7.832332,0
31.524155,-52.179295,0
45.352577,-57.173565,0
18.807564,32.03401,0
35.02705,-50.76983,0
45.01632,-47.804436,0
7.787814,-13.810597,0
-14.011564,2.476026,0
-12.55205,-10.29854,0
-26.9203,-30.279564,0
50.440266,-61.47829,0
16.428535,37.58372,0
42.79112,-56.330544,0
-27.484125,-28.502142,0
39.733444,-51.675632,0
-30.5418,-34.15927,0
36.170128,-49.783775,0
-29.270985,-32.68716,0
38.73362,-50.760235,0
38.667336,-52.67886,0
-34.514202,-31.27909,0
3.1704676,16.913733,0
45.663563,-52.797413,0
12.032232,42.86422,0
21.842829,39.34329,0
17.054937,39.45259,0
46.639362,-51.738487,0
41.333588,-60.171818,0
-3.3030312,9.472377,0
2.9268522,9.3536,0
40.61128,-40.950756,0
18.037199,-55.752888,2
7.5629034,-31.385206,2
-1.8994806,18.270742,0
33.63725,-49.10605,0
-29.65287,-26.908,0
-31.229366,-27.30769,0
-28.596441,-24.98825,0
-30.592339,-32.11696,0
-28.16675,-32.052704,0
-29.840778,-30.017813,0
29.3784,36.973965,0
40.351254,-53.1629,0
47.441383,-57.902596,0
3.3784113,-15.764874,0
-28.39482,-29.025526,0
15.439917,-15.15333,0
29.042953,-41.447502,0
33.200157,-40.157825,0
41.68442,-44.14644,0
48.544952,-49.857895,0
39.08956,-44.309166,0
32.311077,19.338076,2
30.483667,-51.901592,0
-35.913063,-31.035017,0
47.69794,-53.44376,0
-31.034393,-25.721115,0
36.99525,-51.447998,0
5.1857343,-13.093554,0
-28.586754,-28.200972,0
-29.557304,-33.385414,0
12.029171,41.371635,0
17.400034,44.074467,0
8.094007,21.383095,2
-1.1182276,8.19884,0
19.840603,44.934315,0
22.67119,36.788044,0
3.4797907,-7.852601,0
44.883263,-53.985153,0
-28.169437,-30.976788,0
29.06133,23.74102,2
0.070337616,-27.370676,1
19.699413,42.785835,0
-31.775486,-29.023308,0
26.800674,37.91018,0
-36.13108,-30.010569,0
-33.958355,-27.35109,0
-24.648458,11.290131,0
17.675877,40.99527,0
-30.27821,-34.7287,0
28.138983,3.359401,1
12.521255,37.531586,0
-30.298717,-30.2938,0
26.070047,34.567837,0
34.418297,-53.52044,0
-32.45777,-28.211035,0
-10.782454,6.0762167,0
3.9537256,-2.4340386,0
17.523857,40.473415,0
19.300503,33.724995,0
-12.8949995,-24.928904,0
26.168972,33.87027,0
-33.842396,-33.663734,0
14.593372,-19.74388,0
21.795185,36.33105,0
-32.223637,-26.964235,0
22.909512,43.869118,0
40.00761,-46.965622,0
22.110043,31.954155,2
19.769127,44.28208,0
21.813246,36.656513,0
24.659546,-53.789726,1
21.779589,42.19785,0
-32.295868,-30.971313,0
21.697466,-47.23264,2
-1.0111425,0.12541188,0
-27.826193,-32.101337,0
50.202587,-54.331486,0
17.611912,39.8821,0
-19.320774,30.852718,0
19.679972,30.733404,1
-9.2181425,-9.403739,0
-31.828423,-30.593481,0
17.04663,43.10378,0
38.34228,-58.837147,0
8.532664,-13.56526,0
-30.808136,-24.944975,0
45.495403,-36.459293,0
-32.689056,-32.939102,0
-11.351344,20.582026,0
20.516031,35.880947,0
30.179714,-49.600018,0
41.533398,-50.569965,0
-22.70288,-28.00865,0
19.497248,37.55421,0
-34.432453,-29.067709,0
17.674974,42.619648,0
-13.793578,7.855327,0
50.7766,-51.49193,0
43.106304,-53.14145,0
18.266691,39.547634,0
41.2225,-48.970966,0
30.89896,-51.96948,1
24.095118,44.559853,0
41.626022,-62.762535,0
-29.333797,-28.177162,0
-29.526344,-28.476517,0
-1.793089,-34.454197,2
46.825485,-51.608852,0
-31.901085,-26.597723,0
1.3248217,22.902607,0
20.462729,41.900997,0
3.6452043,19.880814,0
13.626257,41.076916,0
-30.538208,-34.811737,0
13.4753685,5.5893755,0
37.506832,-45.21092,0
7.585378,1.4799083,0
19.921062,39.794792,0
40.531673,-41.246155,0
36.925724,-46.368267,0
-11.268677,-2.3869925,0
3.3435993,3.4025967,0
22.86707,40.19957,0
23.541815,-47.324043,2
-26.852903,-25.211561,0
40.12553,-50.407284,0
16.201754,35.390343,0
-28.31109,-29.048864,0
-24.146414,-29.407001,0
38.61166,-46.955425,0
13.262172,9.589935,0
-26.355663,-35.1337,0
-0.13339248,-28.532963,2
-31.632095,-27.068335,0
-8.273814,-12.326435,0
16.601599,38.292625,0
-10.983425,2.3961833,0
41.517223,-47.464897,0
15.603174,21.853184,2
34.107113,-58.78668,0
23.671736,-13.264855,0
26.593264,42.039703,0
-31.079376,-33.17986,0
21.31004,42.673992,0
40.522465,-52.223206,0
15.916978,-10.74424,0
-29.868273,-28.501822,0
15.173151,26.018553,2
1.8863807,10.2934885,0
-25.007807,-2.037914,0
-34.844135,-27.227325,0
-14.62102,-5.4578424,0
-37.15598,-31.481909,0
-9.764788,7.1528773,0
-25.288235,-27.996521,0
17.099695,41.336884,0
-27.238905,-29.508966,0
43.516655,-52.442993,0
44.451218,-60.564335,0
4.5219374,-10.525819,0
-33.20229,-28.415388,0
-10.430679,5.978586,0
18.130497,42.58958,0
22.363869,33.929478,1
18.88,44.547848,0
-5.3747945,0.9519606,0
8.30238,10.683299,0
35.833477,-41.09378,0
2.1457078,14.211535,0
-31.5878,-31.34729,0
-8.342522,-0.26300964,0
-26.999655,-30.392805,0
41.142017,-45.704197,0
16.215221,40.103165,0
-32.82504,-33.41584,0
-30.462591,-25.67167,0
-30.075226,-31.872862,0
33.75028,-40.673164,0
34.849464,-45.72443,0
25.543,-42.153973,1
33.47537,-42.248917,0
23.25142,41.928608,0
16.293028,41.27834,0
18.825945,42.203033,0
-1.8046291,-19.537615,0
-0.0785427,3.043892,0
28.551214,20.211441,2
-31.272743,-28.766563,0
6.5628157,-1.8557293,0
18.90341,35.235928,0
-27.47605,-30.410347,0
20.26156,40.944176,0
36.85777,-56.772522,0
24.132772,32.825256,1
-24.611328,0.5814399,0
0.98593026,-7.498293,0
-31.663155,-29.034,0
22.665705,38.70295,0
-23.111115,-26.744604,0
1.4825965,-1.2031827,0
45.189213,-47.74856,0
16.721659,40.328026,0
38.490726,-40.637253,0
-1.8409055,-13.814128,0
-31.015772,-29.540712,0
44.61528,-54.09921,0
48.738724,-43.28528,0
-2.35725,4.831412,0
42.10927,-56.404846,0
0.124834046,-32.61617,2
3.6710727,7.8856435,0
-27.734684,-29.422388,0
-3.3329892,8.061009,0
-11.729502,-4.2176337,0
-26.088722,-31.411974,0
19.926596,45.661118,0
19.296303,40.452583,0
-3.1309514,-1.4937137,0
31.07794,-54.589912,0
17.028423,-55.96485,2
42.051285,-45.380913,0
-30.813063,-31.437616,0
22.074076,31.894081,1
19.340902,20.135376,2
-30.25897,-32.786922,0
43.10688,-54.328945,0
18.96953,38.58119,0
29.789148,37.97638,0
19.684845,34.50045,0
-28.766094,-29.781187,0
-34.00102,-31.127274,0
18.710546,35.80984,0
39.641758,-49.651543,0
52.801785,-56.426167,0
43.394646,-60.258556,0
48.403065,-54.51539,0
-33.05609,-30.331491,0
-14.583943,6.996101,0
5.4374266,-26.598501,2
-14.56278,17.905294,0
40.893314,-46.12566,0
35.186005,-46.310783,0
3.2617836,-8.900691,0
16.472462,36.9845,0
20.882711,13.987504,2
-7.4772716,13.112146,0
-8.624654,-0.94697934,0
30.14175,-58.884697,0
16.10688,39.93347,0
46.18703,-47.94767,0
36.943687,24.950584,2
22.757292,41.840202,0
23.761595,38.45735,0
-30.884901,-25.19859,0
-14.912119,-3.3885326,0
-27.351988,-29.5618,0
30.161757,-42.79279,0
51.566303,-55.084038,0
23.56819,38.607616,0
41.07366,-52.78032,0
-7.38812,3.6319923,0
-26.462416,-27.355719,0
-32.927876,-33.07583,0
17.088469,39.93789,0
24.291176,36.76196,0
43.105087,-42.307728,0
2.3545914,4.843779,0
18.671368,3.3967342,0
18.308558,40.00845,0
23.794758,35.968975,0
42.328804,-52.74528,0
46.094284,-54.92138,0
-31.465536,-30.631376,0
17.387125,43.558434,0
14.601023,45.159134,0
33.682514,-44.85797,0
-27.886185,-24.660036,0
44.66621,-41.68832,0
17.057592,39.113087,0
26.81564,45.737446,0
-28.846823,-28.316927,0
35.432323,-36.224133,0
-31.754131,-30.73497,0
-28.693434,-32.874886,0
-22.7044,-30.87553,0
-29.911915,-25.480947,0
22.162361,39.27507,0
2.4825072,-10.454521,0
43.36874,-50.574017,0
12.570901,-3.1854913,0
-28.21605,-31.104662,0
-31.2944,-31.039707,0
18.139582,39.901714,0
-34.920864,-29.639328,0
-0.6512246,17.858923,0
32.756157,-42.516834,0
14.499997,-1.4188864,0
-29.76976,-32.381004,0
41.464108,-45.766457,0
-30.306028,-28.32007,0
34.545513,-60.0414,0
45.13149,-48.046635,0
-11.964148,-5.8938227,0
16.535028,40.627014,0
21.648932,40.430943,0
25.114534,39.002068,0
20.199318,39.44159,0
20.016243,-47.07557,2
40.23342,-40.514194,0
0.9581875,-28.154623,2
-27.80615,-25.668106,0
-34.45534,-30.216171,0
14.413697,38.17106,0
1.6633306,18.563608,0
-28.606363,-30.273712,0
-35.68867,-36.301388,0
18.33547,38.383705,0
27.459703,4.431872,1
17.478916,44.098118,0
8.415155,41.369007,0
-26.678358,-27.570816,0
20.73318,39.146458,0
12.316249,-52.152878,2
21.102203,41.69959,0
42.67698,-47.69313,0
44.73954,-50.01915,0
7.657514,-9.093682,0
37.63089,-48.038376,0
19.84743,38.495934,0
24.047361,37.464554,0
-2.4977374,-22.562136,1
21.603449,40.55918,0
41.789223,-54.32797,0
22.348993,36.81285,0
17.05938,36.886585,0
31.104958,37.757538,0
6.580077,4.240124,0
37.709614,-51.431267,0
24.757818,-46.806786,2
-30.458563,-34.80191,0
-30.077007,-29.197378,0
16.64615,40.89585,0
-4.6540184,22.716492,0
35.502567,-47.81538,0
-7.985202,-6.0501437,0
20.085619,26.569424,1
32.443867,-49.26781,0
4.3634295,-10.191665,0
16.03836,6.3030753,0
0.5367106,3.2147934,0
-30.424963,-31.319193,0
3.8407795,10.723192,0
37.527855,-56.54796,0
31.72761,17.690603,2
25.91326,14.340861,2
37.79917,-38.259693,0
-29.532505,-29.699163,0
34.814896,-58.21608,0
-33.02821,-27.402142,0
-12.463163,11.513613,0
16.9245,31.724628,0
46.364864,-45.862926,0
26.772818,36.69189,0
18.144867,45.454704,0
-10.434207,-11.873033,0
38.820927,-57.25322,0
13.092535,-34.885693,2
43.951336,-57.004795,0
23.320406,45.567974,0
-17.178288,-20.856882,0
12.147867,39.46046,0
-29.348703,-31.196127,0
0.93147784,8.2707205,0
21.35946,44.02751,0
-17.053503,-14.847728,0
16.480862,43.662834,0
9.390397,-10.4152565,0
-11.000155,-1.4587516,0
39.55867,-57.099514,0
-29.377731,-29.559294,0
-8.96623,0.021305343,0
18.67807,41.625313,0
0.9222254,0.35563958,0
42.017315,-58.644966,0
-29.13173,-31.948084,0
-2.6854908,-2.8358507,0
45.725292,-47.457355,0
-32.74706,-32.16747,0
7.102511,4.6342044,0
-30.696795,-29.739727,0
-33.32135,-33.76798,0
-6.2635636,13.225906,0
3.5366793,-11.413482,0
-0.2787962,-4.0890746,0
-2.4384413,-28.0955,2
-36.00801,-24.838049,0
-33.36676,-31.097054,0
14.320051,36.40776,0
13.084224,43.840076,0
15.618183,40.449547,0
20.942038,46.334057,0
31.933203,-48.826817,0
25.107296,-47.46523,1
25.310493,-52.440968,1
37.071255,-60.230236,0
-30.129833,-33.409344,0
36.321064,-43.483265,0
23.161333,17.655584,2
-32.741333,-26.34905,0
-25.895712,-30.802217,0
32.204983,-45.667255,0
15.727594,38.868233,0
-28.352398,-29.29736,0
42.369396,-46.242397,0
44.022377,-46.837894,0
-13.039829,1.0870341,0
-1.6230373,-2.0510404,0
-10.377202,3.48517,0
48.965088,-49.498104,0
-33.711563,-30.533302,0
-15.098473,11.101925,0
20.736668,36.86823,0
18.778032,36.788868,0
-31.995255,-23.261765,0
-31.26258,-30.01334,0
-30.183651,-27.689177,0
18.643942,40.50815,0
33.919506,-56.285595,0
2.2854707,-7.018299,0
40.73651,-36.650826,0
32.62954,-54.145267,0
40.405514,-53.437542,0
-31.81839,-29.556767,0
-3.465174,-32.037468,2
-8.318003,0.500948,0
17.875269,-1.2152553,0
20.884048,39.779266,0
19.768593,48.152603,0
44.22222,-51.366703,0
23.06232,39.08082,0
38.85001,-46.268692,0
-30.845186,-29.438736,0
-25.870897,-32.72736,0
10.326942,-0.31079656,0
-30.520857,-34.699734,0
18.462746,39.087254,0
-12.426158,-7.7167106,0
-1.1643832,12.086416,0
-26.12693,-28.954071,0
38.528065,-55.66395,0
-31.267357,-32.429184,0
20.032602,13.494211,2
-4.5264378,-10.87259,0
19.267656,-4.3672886,0
16.675156,37.126118,0
40.8366,-45.19576,0
-26.48493,-23.083761,0
-1.0535743,20.544533,0
15.789494,41.626835,0
-27.004095,-31.431076,0
-33.335094,-26.448042,0
-31.058458,-24.976799,0
14.897915,4.1708937,0
3.8428917,4.4782476,0
-25.149307,-26.856457,0
15.986544,45.33842,0
4.687348,2.8005795,0
13.475777,52.176636,0
-13.578453,1.0392104,0
-31.359371,-28.0625,0
45.303894,-49.519726,0
40.328438,-39.391266,0
30.945978,-40.449707,0
-37.21093,-30.297289,0
18.817663,39.40687,0
-30.717186,-22.238342,0
-32.46649,-31.111004,0
21.019655,42.859753,0
-29.860106,-32.423817,0
11.289969,41.160347,0
46.775196,-36.762684,0
15.35586,44.451176,0
16.748964,37.529182,0
