x coord,y coord,class
34.87797,-42.327972,0
35.15806,-53.01143,0
6.534071,5.4958396,0
17.10995,13.2426,0
-24.588898,-22.903664,0
45.401787,-47.89114,0
-31.086283,-19.354591,0
-46.80092,-28.994205,0
-45.854294,-18.24493,0
38.91794,-53.580296,0
41.995506,-56.638874,0
-42.610355,3.335303,1
46.169857,-49.030735,0
47.21718,-48.248787,0
-8.774126,11.36661,0
35.184,-42.44508,0
-25.609,-34.02248,0
26.121876,21.183907,0
25.766115,10.948388,0
-53.968346,-28.663183,0
41.679237,-49.207333,0
43.908947,-41.792057,0
8.019602,-0.31681934,0
-36.67924,-22.742117,0
-18.831593,-25.734837,0
13.3837595,4.4999413,0
-19.662037,-2.0940049,0
-13.19045,3.085482,0
41.085785,-53.768646,0
-7.948099,-2.9317887,0
35.35804,-40.821777,0
40.494133,-48.439793,0
42.03292,-61.46306,0
-21.306135,-26.689604,0
9.731209,3.8889496,0
-25.023806,-17.255081,0
37.902752,-44.172844,0
-37.68315,-30.73097,0
-40.557514,-7.099441,0
-0.75511587,-7.4643183,0
10.861869,0.6566085,0
-22.444494,-7.064092,0
-27.017902,-20.534323,0
6.833132,10.220234,0
-30.372261,-18.798231,0
41.391983,-47.34734,0
39.343452,-45.137947,0
1.7400565,8.51608,0
13.320758,21.771221,0
23.260485,1.8752705,0
5.076066,12.257384,0
8.196127,8.236014,0
35.339302,-61.998714,0
-30.72944,-11.332202,0
-31.44363,-21.031628,0
-22.773151,-10.952402,0
8.826669,26.833355,0
-23.23465,-10.947656,0
41.500385,-43.92392,0
46.031498,-52.425,0
3.8943965,-2.6902497,0
-29.834112,-19.11773,0
-30.832424,-20.588596,0
-33.601135,-9.709065,0
-21.47617,-32.985195,0
7.0796094,-8.527191,0
42.1864,-53.118675,0
1.5721623,16.799608,0
-31.952272,-22.068201,0
40.101295,-54.543774,0
-24.554928,-30.76182,0
-33.812695,-15.835508,0
48.20664,-45.564587,0
4.5573053,5.238866,0
19.64405,7.0111203,0
-35.9801,-29.099583,0
38.386795,-54.2693,0
-37.78712,-22.952623,0
-30.92349,-23.900845,0
-3.7773845,10.078142,0
36.55166,-50.20553,0
-36.234142,-36.043182,0
13.7039385,19.259176,0
45.023273,-52.714127,0
-24.039167,-15.494123,0
31.9487,-49.01618,0
42.84646,-52.217,0
11.335381,17.67991,0
-27.44935,-19.49139,0
41.960938,-46.177513,0
4.080122,5.7145624,0
-15.117285,-8.594748,0
9.863775,-7.974724,0
-25.971521,-34.27841,0
-28.841883,-14.83843,0
28.612757,12.471293,0
42.33727,-48.264763,0
-21.389385,-26.465094,0
-0.8325923,11.580693,0
-35.780327,-10.2291155,0
28.341436,-60.034737,1
-15.866045,17.96999,0
-29.606482,-3.233956,0
36.95225,-48.510254,0
39.321796,-51.99935,0
26.7695,-17.83852,1
-26.559658,-19.025806,0
41.04094,-49.27167,0
-7.107143,0.6647362,0
37.779896,-43.656063,0
-36.56921,-27.846775,0
-30.934961,-18.11759,0
45.054066,-52.856613,0
-34.07165,-15.211794,0
-11.299039,-23.971304,0
-29.57324,-15.803613,0
-45.854473,-32.010456,0
6.6275887,8.109982,0
42.172165,-47.59322,0
19.505026,-11.483567,1
42.533207,-38.69291,0
15.047743,-2.669051,0
41.568893,-55.90539,0
34.793716,-45.046474,0
-29.692095,-5.7488713,0
-28.566593,-14.441453,0
40.803944,-50.932625,0
-38.30602,-25.489899,0
41.351418,-44.318558,0
18.912622,-0.6056941,0
37.40598,-49.262043,0
-28.479856,-30.506582,0
-32.277912,-29.949612,0
-37.73082,-24.163536,0
8.762273,-10.937191,0
16.381304,4.5908356,0
-35.268787,-17.063637,0
15.466207,3.620765,0
-30.01436,-22.546232,0
31.192616,-62.20393,1
27.832832,-2.167876,0
-14.029715,-37.79631,0
-27.537848,-8.655313,0
14.104187,12.1979265,0
36.91029,-53.65852,0
5.252892,20.41697,0
-33.399437,-19.39611,0
-5.3672676,13.152906,0
36.513035,-51.522385,0
40.858986,-52.134724,0
-40.671505,-31.046686,0
-19.74809,-22.161917,0
38.05527,-48.968323,0
10.800113,16.484234,0
36.039013,-42.0673,0
-42.804146,-31.07369,0
28.47229,16.474688,0
17.421814,13.238384,0
-28.646917,-20.005852,0
9.874248,-0.046987247,0
-20.333002,-42.08495,0
23.342794,6.4805813,0
1.9949841,-8.020752,0
-35.381336,-13.182831,0
-30.820704,-20.435839,0
-40.6366,-5.5011435,0
10.958763,5.741052,0
7.370669,4.7077847,0
37.41178,-44.111195,0
39.853115,-53.187702,0
9.665449,12.686975,0
-28.12514,-18.030994,0
44.34895,-56.85693,0
14.063574,21.71397,0
-20.040497,24.247328,0
47.994026,-53.154507,0
-32.42363,-20.679768,0
15.745929,0.22967938,0
36.04312,-50.792686,0
-3.6090133,29.08249,0
-35.96442,-21.415007,0
42.52189,-47.625393,0
42.21063,-42.633015,0
-32.3921,-41.577236,0
-31.436317,-31.269049,0
35.886074,-49.049538,0
39.453262,-50.20264,0
-17.555328,-13.610454,0
46.329437,-49.272224,0
6.7401686,15.101468,0
-26.344852,-20.090738,0
30.894367,-15.331435,1
38.276592,-55.618103,0
-34.925743,-10.466832,0
-1.7240044,5.822687,0
-28.13681,-11.280986,0
-27.486738,-13.307004,0
-29.389503,-23.200254,0
35.465694,-56.74006,0
20.786715,13.147703,0
-0.060721666,2.1167598,0
5.3921795,15.17012,0
-20.823225,13.420941,0
-2.214081,-0.06361632,0
-48.00494,6.902284,1
33.807312,15.59881,0
39.412872,-57.150265,0
-27.842356,-23.286222,0
3.3986278,-1.6347935,0
9.021618,0.8414309,0
13.745546,12.193393,0
-26.245586,-5.067741,0
39.87699,-51.44213,0
-50.942307,-28.500828,0
-38.140244,-8.811181,0
48.363327,-39.636993,0
-44.471737,0.79494476,1
38.51509,-50.426292,0
42.696815,-53.751953,0
36.56839,-54.098274,0
42.522015,-53.129192,0
39.9441,-47.217632,0
35.90162,-49.81469,0
13.200756,9.65916,0
22.687101,-18.446764,1
39.976086,-50.663765,0
-30.52718,-4.58351,0
40.153534,-52.104992,0
33.653873,-46.044193,0
28.739046,-21.063013,1
41.2089,-46.76529,0
41.810776,-56.09028,0
30.853783,-63.688454,1
15.845406,6.2426667,0
-35.24718,-20.525875,0
11.286898,1.3938651,0
47.85309,-43.50745,0
-17.834476,-24.696798,0
19.82661,12.524039,0
-32.921448,-8.244387,0
-12.206413,-12.692422,0
40.030415,-53.80525,0
39.981266,-47.554108,0
34.95183,-56.840984,0
-23.234869,-15.2137165,0
31.628578,-58.037273,1
15.349343,-2.575237,0
5.905227,10.225354,0
36.828106,-53.414494,0
-43.627563,-25.872107,0
24.080452,27.795176,0
44.05265,-56.273903,0
46.0231,-51.400345,0
-34.398914,-27.64002,0
-27.801266,-33.72054,0
17.949978,6.0269575,0
37.654415,-48.612682,0
-38.65402,-23.762157,0
7.0217667,16.22505,0
14.235032,5.517687,0
-42.731026,-13.235687,0
40.09412,-47.612194,0
22.10729,-18.648592,1
46.37641,-47.55639,0
-26.660305,-21.998123,0
18.52192,6.854575,0
16.731634,25.7344,0
-26.828745,-12.442913,0
-21.99387,-7.6620855,0
41.925964,-44.546055,0
11.206901,21.600687,0
39.20103,-57.498,0
3.5008783,13.641705,0
-30.106012,-13.126558,0
-21.451231,-23.874548,0
6.852948,15.827567,0
21.754692,8.404811,0
18.866867,19.347172,0
25.18397,-6.4059696,0
-35.809666,-17.864773,0
-23.683495,-28.015423,0
-44.991657,-10.036946,0
12.497597,13.532877,0
26.803743,18.482033,0
29.620148,-49.120644,0
34.19465,-53.480206,0
9.265586,24.66695,0
39.76308,-58.93824,0
-25.794725,-11.187728,0
43.77984,-50.03168,0
42.556984,-49.723995,0
39.0847,-44.89063,0
37.881554,-54.872284,0
36.64364,-56.594646,0
33.090115,-47.3784,0
-33.655655,-20.83026,0
-17.863283,-12.265909,0
2.91529,18.946037,0
-13.825687,-9.146388,0
-31.33685,-13.252263,0
46.180984,-55.29496,0
39.780827,-45.265114,0
-28.276436,-26.603485,0
-30.929415,-30.324759,0
4.2237635,17.373718,0
46.19358,-45.502083,0
40.539047,-52.956333,0
31.223299,10.836822,0
42.362617,-46.015514,0
3.322693,13.650225,0
-34.32139,-12.343667,0
39.97474,-49.810444,0
18.98197,10.394661,0
-30.23924,-16.318047,0
-2.6803145,0.16510825,0
42.464176,-52.17382,0
2.167849,5.7128706,0
42.48443,-49.58253,0
39.325134,-51.134186,0
-21.516817,-3.9559455,0
37.499897,-54.591106,0
-34.59058,-15.29454,0
32.58109,-50.19396,0
-27.643763,-31.090181,0
3.0758405,23.95336,0
36.721165,-47.17321,0
38.16451,-44.49955,0
-38.54243,-16.063051,0
7.0595417,18.65781,0
15.910019,25.77488,0
-34.415543,-3.9165266,0
38.800735,-47.430676,0
-30.884848,-27.073008,0
43.31437,-49.070152,0
-21.341562,-20.368176,0
-0.52157533,16.168839,0
-1.8546519,11.635381,0
10.07796,6.4675503,0
-19.921534,-11.906218,0
-6.6623254,7.9795656,0
-36.175484,-24.477936,0
5.6899753,12.044069,0
41.053574,-50.405758,0
36.558712,-43.802532,0
37.429295,-49.04571,0
3.718316,31.060196,0
38.846977,-48.432774,0
10.963384,4.4435964,0
-46.014862,-6.533802,0
-11.148972,-20.608912,0
42.76627,-51.18301,0
42.059,-54.859806,0
-44.063908,14.865811,1
41.911728,-52.31513,0
36.220226,-63.178288,0
39.220757,-49.357433,0
16.175888,-17.196133,1
-18.168621,-26.015144,0
14.322575,10.750431,0
42.297974,-51.172874,0
34.45628,20.086744,0
17.280626,-0.0024978928,0
-7.79294,1.0121709,0
34.343925,-45.15738,0
25.93108,-0.605055,0
36.83887,-48.126377,0
7.7124567,-0.0584331,0
-21.442026,-23.324854,0
-23.651243,-18.231424,0
-28.818787,-21.285156,0
-22.20404,-26.72542,0
5.6413217,12.091715,0
22.17699,0.007738058,0
33.2303,-50.203064,0
-22.79526,-28.404287,0
8.19793,8.859393,0
13.588852,-4.5793867,0
9.566303,5.9264035,0
-32.249096,-27.698748,0
40.893524,-45.56118,0
44.267178,-50.66077,0
8.132322,-5.9204144,0
-23.571043,-23.753244,0
-30.68238,-30.699528,0
-20.462463,-26.993927,0
24.807129,14.803842,0
43.88083,-43.815773,0
39.005833,-50.744892,0
3.9538593,26.497257,0
-0.9923755,10.834113,0
3.1241765,-4.720887,0
-4.3971524,-2.397381,0
-36.712173,-31.646404,0
26.317461,7.155312,0
-29.45612,-21.4242,0
-44.25316,-8.242935,0
36.25281,-48.636612,0
40.899487,-48.88956,0
-17.53,-16.029333,0
46.10202,-48.975418,0
39.60837,-46.142025,0
14.091812,9.716991,0
-19.023508,-25.022062,0
36.687572,-53.48591,0
-45.1602,5.169384,1
-31.347675,-17.979921,0
-28.514992,-22.119087,0
27.946404,-0.5875281,0
12.929845,2.5652852,0
39.866276,-59.30843,0
-23.889376,-11.100961,0
14.21453,-0.051279467,0
41.97425,-44.839264,0
-34.02202,-30.858952,0
38.916374,-43.800224,0
40.782104,-47.83567,0
0.8805896,20.044052,0
38.265198,-53.82267,0
38.42901,-48.113113,0
8.809839,23.417345,0
-22.453417,-27.113634,0
-23.67196,-1.830305,0
-44.98729,-7.373927,1
-30.360058,-22.25653,0
-53.749485,7.397468,1
-27.020014,-23.637,0
3.039827,10.046066,0
37.63802,-53.40493,0
39.538116,-48.87226,0
12.526112,4.433377,0
-43.594975,-26.028933,0
9.761261,7.1304407,0
9.566568,4.459319,0
11.297577,9.90158,0
-30.877417,-23.717495,0
-24.023619,-2.021613,0
39.593716,-47.153442,0
-31.584599,-20.549604,0
-36.678127,-21.224487,0
-15.2938795,2.309262,0
13.366342,21.705324,0
19.817734,8.545644,0
-39.47573,-20.885742,0
43.660923,-53.628555,0
-29.597761,-16.366554,0
5.616861,21.736834,0
33.714424,-61.134125,1
32.265026,-64.19678,1
-30.173223,-23.01354,0
43.14314,-53.75806,0
42.38711,-51.622433,0
3.634067,24.821106,0
42.604553,-50.19592,0
-25.942621,-25.403795,0
-27.073061,-29.011902,0
-28.183804,-23.693008,0
42.344902,-45.952663,0
14.739508,1.0364795,0
-31.706472,-19.661808,0
1.2966696,-7.4690814,0
15.071126,5.0751667,0
41.99142,-44.33849,0
-32.309647,-32.85713,0
40.862362,-42.565437,0
-22.827908,-23.046268,0
19.9219,-17.554008,1
-36.727467,-19.062922,0
2.6972973,1.8688675,0
-23.809212,-28.447,0
-27.223923,-32.1741,0
3.918722,25.177246,0
40.926174,-52.55208,0
35.130592,-46.35342,0
16.46379,8.707486,0
37.69173,-43.04621,0
2.893061,13.527087,0
5.3962836,30.183752,0
31.914003,-48.693123,0
12.627877,23.502022,0
-34.705017,-17.625599,0
-29.148487,-26.765854,0
1.8129016,-18.11206,0
23.49869,-0.596713,0
-16.036436,-21.834658,0
-34.66175,-22.463163,0
-24.712189,-12.753283,0
-36.10983,-29.4097,0
-2.918965,6.1589766,0
2.5877333,2.0753808,0
-9.512898,19.84646,0
5.620987,9.392763,0
-23.26359,-15.761173,0
39.59277,-53.962776,0
-21.223192,-20.90353,0
43.478886,-48.95456,0
13.946243,9.252583,0
22.145014,18.678566,0
41.603058,-54.37709,0
2.5922756,15.675194,0
47.50485,-51.359116,0
39.235104,-56.271786,0
30.032171,-51.87949,0
35.837494,-51.31516,0
-3.0866654,11.816392,0
10.768942,7.0962324,0
-34.131836,-30.808098,0
20.872643,20.120073,0
5.924812,2.165497,0
12.643615,16.682508,0
14.67771,-19.187841,1
20.874401,11.275113,0
5.239529,11.874541,0
2.6600885,6.2031336,0
-16.669651,-5.9019175,0
42.332054,-49.28096,0
-42.6263,-28.05843,0
20.363976,3.4795983,0
29.245293,-1.0598161,0
-39.280804,9.430852,1
39.805782,-52.324707,0
41.438473,-49.10795,0
9.100528,21.817192,0
39.80922,-51.56227,0
38.852177,-55.104343,0
19.330536,8.081228,0
20.09275,18.083794,0
-25.322693,-27.727783,0
31.089682,-51.654514,0
-30.578896,-22.307056,0
-35.945816,-6.384537,0
-15.657375,-29.970213,0
28.269224,24.02099,0
-3.6880562,-1.9943637,0
47.57258,-53.05079,0
-26.802572,-14.384915,0
39.8483,-53.865143,0
43.726093,-50.409634,0
51.52426,-53.342834,0
-40.85684,-27.557878,0
36.044033,-49.71802,0
21.156588,6.7741065,0
24.381857,19.676306,0
14.516526,21.595709,0
10.063494,21.531403,0
20.345247,3.293535,0
18.094187,15.701518,0
-25.69797,-17.585983,0
40.230953,-53.93947,0
40.546864,-47.162865,0
-9.550063,-25.100874,0
4.3493896,25.54065,0
39.79757,-55.68643,0
44.85798,-54.10052,0
12.748077,12.130624,0
-16.071798,-23.014084,0
-30.178995,-27.62236,0
-41.221046,-10.795536,0
-33.10477,-10.901202,0
15.943627,8.988728,0
36.990265,-52.57563,0
19.772932,13.583134,0
40.678745,-45.06411,0
-3.7733166,14.029677,0
-43.699486,-17.393297,0
19.759817,8.385385,0
15.800235,15.828944,0
24.392271,-10.534339,1
26.743546,-20.420567,1
-38.45407,-12.264208,0
5.4750333,12.547518,0
46.235485,-52.57906,0
28.420864,-59.275837,1
-23.58482,-21.32401,0
35.39211,-48.300533,0
39.44539,-46.26033,0
8.7526655,11.1290865,0
10.520147,5.724639,0
-21.565838,-22.080353,0
-25.574839,-15.1562805,0
-40.175465,-15.347606,0
22.116655,29.05004,0
39.543602,-45.3961,0
8.79984,14.673547,0
38.445953,-51.827988,0
4.133719,18.797094,0
13.958789,6.2036166,0
43.131504,-51.80775,0
42.22052,-46.939743,0
32.544083,-41.151245,0
32.502644,-46.106888,0
43.822,-55.959473,0
18.549143,-5.3536463,0
38.829487,-46.761383,0
-39.798687,-18.550312,0
-18.223974,-26.46773,0
-30.278118,-25.132818,0
42.722866,-49.559948,0
37.71362,-52.750362,0
7.1719666,15.474053,0
19.11675,0.14874996,0
39.71707,-46.584644,0
-23.102604,-19.447035,0
-41.045338,7.4109793,1
-36.804718,-26.87871,0
31.214727,-43.485764,0
19.3842,15.69225,0
-36.77643,-19.21183,0
16.254246,5.0809345,0
18.800951,-6.9400606,0
-38.815926,-20.49186,0
-31.863234,12.022572,1
36.303192,-47.426235,0
16.122784,-3.6670861,0
39.003586,-52.572254,0
41.1218,-45.539856,0
36.763897,15.9608555,0
16.574837,-7.4810305,0
13.3457985,11.716652,0
-2.2719316,11.907698,0
34.702515,19.912968,0
0.4793797,16.92762,0
18.942629,15.716152,0
4.9617996,9.924021,0
-33.557526,-3.7403667,0
42.62634,-50.220436,0
1.5684123,17.210205,0
6.4701686,0.6330477,0
-36.305737,-23.668995,0
-5.6349263,8.6091175,0
-12.663986,3.0906622,0
31.431068,-53.285095,0
-37.33007,-25.219976,0
-33.799973,-12.265772,0
42.803062,-51.284748,0
7.261577,6.2204146,0
-29.525986,-10.425507,0
29.169771,5.7538233,0
5.6617827,1.88998,0
20.396187,-22.46765,1
42.226673,-47.17354,0
37.876347,-44.478195,0
45.319733,-48.61849,0
-30.21057,-14.599783,0
39.1921,-51.35425,0
-24.295864,-8.930019,0
-38.17504,-16.171795,0
7.5244493,-1.743854,0
-43.485016,-26.697256,0
-29.621742,10.572645,1
47.50851,-50.116425,0
40.921883,-48.330154,0
5.434714,0.36413231,0
-37.66126,-25.15211,0
-44.48648,-25.010231,0
-29.266682,-21.957415,0
1.4317807,6.5698996,0
42.632915,-53.69249,0
3.7650387,13.214413,0
21.402351,1.5800407,0
-24.104704,-19.506578,0
29.23755,-53.242405,0
-17.765377,-18.870117,0
-38.38366,-15.6743765,0
30.986734,22.76139,0
-27.808615,-20.731924,0
24.180902,11.321456,0
-34.849678,-12.159357,0
37.69086,-52.211853,0
-10.6806,-16.530994,0
43.4544,-45.263435,0
37.09799,-53.9844,0
-28.160559,-15.686827,0
44.31026,-47.92264,0
43.894142,-43.949577,0
-22.058172,-9.231524,0
25.710703,-2.607905,0
-30.272888,-20.14196,0
1.4157006,15.045803,0
20.235632,18.035114,0
45.21477,-52.58924,0
42.614887,-51.39039,0
40.526394,-46.049053,0
7.3886156,11.467832,0
-27.365387,-26.30358,0
11.067656,-7.1148376,0
-41.031387,-20.538105,0
22.189104,8.372752,0
-0.32059905,4.6994877,0
-29.622213,-12.367812,0
17.729937,4.625897,0
3.4620657,11.867767,0
43.80838,-51.568848,0
-1.9796524,8.315673,0
-31.599173,-27.804277,0
33.17707,-50.114517,0
46.392612,-53.661972,0
-27.453354,-23.54324,0
40.86785,-46.82474,0
30.549576,6.1038923,0
39.573227,-49.93241,0
37.14401,-54.715847,0
14.340965,15.689976,0
-30.893751,-25.150188,0
16.93639,8.4942,0
35.96178,-45.658237,0
19.072924,-10.146477,0
18.614056,4.0706716,0
43.0431,-44.405243,0
35.801804,-58.569546,0
-5.0295324,5.8841505,0
-30.051662,-28.762598,0
31.703194,-60.501167,1
17.880257,10.632515,0
38.36279,-55.25618,0
23.255888,9.678163,0
-8.963396,-19.527962,0
-33.019382,-25.725042,0
-26.109583,-22.524994,0
-34.413033,5.590101,1
10.801265,14.483739,0
16.378485,0.7441886,0
13.035945,7.3918986,0
